,symbol,period,open_time,open,high,low,close,volume,feat_ret_high,feat_ret_low,feat_ret_close,ma20,ma20_slope,feat_z_score_ma20_slope,ma50,ma50_slope,feat_z_score_ma50_slope,ma100,ma100_slope,feat_z_score_ma100_slope,ma200,ma200_slope,feat_z_score_ma200_slope,log_open,log1p_volume,feat_z_score_log_open,feat_z_score_log1p_volume,label_close_fast,label_close_slow
56,BTC/USDT,4h,1583352000000,8746.14,8767.85,8692.89,8756.93,9109.095,0.2482237878652871,-0.6088400139947492,0.12336870893903118,8749.82,0.0010940180484375617,1.0279969111013412,8788.7868,-0.0014712097704361327,-0.4530241366744106,9269.6551,-0.0010837513060749648,-0.8403594658063223,9538.920699999999,-0.00030933132483867976,-1.5685086106157409,9.07636773916238,9.117028643936226,-1.235957449499025,-1.7543107073568889,3.1953639692225484,3.7609144788734743
57,BTC/USDT,4h,1583366400000,8755.98,8949.34,8755.98,8878.52,36488.939,2.2083193428948045,0.0,1.3995006841039048,8766.319500000001,0.0018856959343165336,1.3911081654904642,8778.9912,-0.0011145565620046538,-0.16853170066260242,9262.0949,-0.0008155859002779708,-0.5647454117241969,9536.729,-0.00022976393964568853,-1.383938307844037,9.077492174492132,10.50476445254846,-1.2001767088210342,0.9277100558662855,2.5692339920150453,1.347357718761
58,BTC/USDT,4h,1583380800000,8878.53,8950.0,8870.0,8902.0,19375.256,0.804975598438018,-0.09607446277706266,0.2643455617089785,8784.5275,0.0020770404272851817,1.4709920689549187,8770.5112,-0.0009659424194433663,-0.03538961405047697,9254.7278,-0.0007954032084036555,-0.5326746795076072,9534.41645,-0.00024248880302657483,-1.393944929538842,9.091391281742327,9.871752067037484,-0.9637328901030199,-0.2995774714401634,2.05120974256382,1.1393358747718563
59,BTC/USDT,4h,1583395200000,8902.92,9130.0,8896.32,9106.49,36938.665,2.5506238402681403,-0.07413298108935873,2.2865531758119673,8809.408500000001,0.0028323663395670717,1.8049014355011566,8769.0626,-0.00016516711135394768,0.6292656715513629,9249.0434,-0.0006142157957362837,-0.33606685311465934,9532.7411,-0.00017571605024668813,-1.2350341577160613,9.094134591798154,10.5170141134142,-0.9059460756098273,0.9390908754897387,-0.4141657473580017,-1.930947740027095
60,BTC/USDT,4h,1583409600000,9105.73,9147.05,9027.0,9093.74,26993.7,0.45378020213644454,-0.8646204093466392,-0.1316753297099682,8832.7245,0.00264671572444386,1.6985157488139437,8767.7852,-0.00014567121461750432,0.6786227102011654,9242.820800000001,-0.0006727830901949172,-0.38355377451529216,9531.0369,-0.0001787733435874017,-1.2259182699660793,9.11665916467543,10.203358784426674,-0.5306990454272846,0.3337197957698076,0.11218772712659719,-1.9260881095198932
61,BTC/USDT,4h,1583424000000,9093.74,9163.56,9071.1,9161.33,20148.131,0.7677809130236746,-0.2489624730858786,0.7432585492877619,8852.756000000001,0.0022678732932290835,1.5061572803912415,8767.611599999998,-1.979975513111132e-05,0.8115506904067663,9237.1294,-0.0006157643995436946,-0.31182007624976066,9530.01915,-0.00010678271532016392,-1.0525042338560973,9.11534154369694,9.910866808730447,-0.5402780740106062,-0.21881496393732217,-0.5346224077917378,-2.809520900262112
62,BTC/USDT,4h,1583438400000,9161.33,9172.3,9039.0,9062.81,21895.932,0.11974243914365523,-1.335286470414232,-1.0753897086995035,8864.470000000001,0.0013232037571124788,1.0764606048018897,8768.783,0.00013360537093154434,0.9753346712231773,9229.779600000002,-0.0007956800951600673,-0.48962519326833803,9528.6293,-0.00014583916129906616,-1.1254878323830009,9.122746643634734,9.994056145125631,-0.4078049108043582,-0.03925732387774594,-0.18130234650466936,-3.6753636753526138
63,BTC/USDT,4h,1583452800000,9062.62,9088.0,8994.14,9042.36,19879.905,0.2800514641461138,-0.7556313737087206,-0.22355566050435982,8872.306,0.0008839783991596573,0.8856789561299949,8772.8644,0.0004654465733728852,1.2912752618108985,9223.0776,-0.0007261278481667244,-0.4033426345094417,9526.9688,-0.00017426430892841793,-1.175687656917829,9.111913540454575,9.897464701527115,-0.5748429109404893,-0.22732444715364547,0.5741372515099165,-4.251811188108574
64,BTC/USDT,4h,1583467200000,9042.03,9145.6,9020.0,9107.48,21196.241,1.145428626093925,-0.24363997907550505,0.7238418806396307,8881.695,0.0010582367199687415,0.9711223353373344,8779.1696,0.0007187162268231795,1.534944792602291,9215.7725,-0.0007920458134279551,-0.46243454350189456,9525.5425,-0.00014971183699064028,-1.1069845917357732,9.10963898569908,9.961579133617839,-0.6007142305609423,-0.10885812915811335,0.1310069376957526,-6.6256018956606395
65,BTC/USDT,4h,1583481600000,9107.83,9179.75,9077.7,9138.65,21517.504,0.7896502240380077,-0.33081425542637044,0.33839015440559894,8895.0985,0.0015091150957109445,1.1835776494381403,8787.032599999999,0.0008956427951909429,1.7003906055506826,9206.629,-0.000992157738268662,-0.6688011838465462,9524.8639,-7.124003698466552e-05,-0.9161593987848778,9.11688976209947,9.976622022418814,-0.4675407376100656,-0.08144051030601962,-0.5209481928768058,-7.152554880095939
66,BTC/USDT,4h,1583496000000,9138.64,9138.64,9016.53,9016.99,26207.399,0.0,-1.3361944446875995,-1.3311608729526414,8907.992,0.0014495061521804242,1.1551001591237737,8790.991000000002,0.0004504819977568797,1.3147137319346738,9195.0557,-0.0012570616237496113,-0.947593638149803,9523.0529,-0.00019013395036537872,-1.1764754893800748,9.120266856877992,10.173797054460673,-0.3987176969371853,0.31113014747063594,0.9105333193553603,-7.093059341858375
67,BTC/USDT,4h,1583510400000,9017.0,9111.49,9016.0,9094.0,13261.897,1.0479095042697173,-0.011090163025395672,0.8539425529555222,8919.530999999999,0.001295353655458964,1.09604190509518,8796.711000000001,0.0006506661194396468,1.5108349568563517,9184.406500000001,-0.0011581441534932457,-0.8259654002790368,9521.30855,-0.00018317130213574284,-1.1485153126627592,9.106866963499908,9.492650315347605,-0.6152616344212533,-1.0428273490924282,0.09892757299016883,-8.888089667978154
68,BTC/USDT,4h,1583524800000,9094.0,9147.4,9070.0,9139.48,12948.637,0.587200351880357,-0.2639102705080276,0.5001099626127159,8938.692500000001,0.0021482631766178706,1.4955133816425525,8802.4778,0.0006555631985636357,1.530735303068603,9175.1239,-0.001010691327741231,-0.6480373558670608,9519.7167,-0.00016718815398530928,-1.0996087325397117,9.115370134384955,9.468745810623162,-0.4574819614817928,-1.0749200366182632,-0.3161858888917703,-10.131650463837158
69,BTC/USDT,4h,1583539200000,9139.77,9153.57,9082.0,9098.55,12802.019,0.15098848220469474,-0.6320727983308183,-0.4509960316288142,8957.723999999998,0.0021291145209434426,1.492845547112606,8806.060599999999,0.00040702175925955153,1.324430385651074,9163.9793,-0.0012146538969353138,-0.8660942777603398,9517.95945,-0.00018459057715447535,-1.1311747044640699,9.12039050001779,9.45735817184395,-0.3584985061349884,-1.0835877516897774,-1.3503506363161442,-9.739979803085733
70,BTC/USDT,4h,1583553600000,9098.56,9116.29,9056.1,9092.24,12084.641,0.19486600077376348,-0.4666672528400029,-0.06946154116694858,8974.086,0.001826580055380278,1.3421676607532205,8811.345399999998,0.0006001321408122262,1.5160499200119826,9153.663400000001,-0.0011257009277617636,-0.7522529003975903,9516.72965,-0.00012920836724106266,-0.9879600448453774,9.115871438225152,9.39969058644893,-0.4252651111222462,-1.195256356475884,-1.5078256549599376,-9.679448087697832
71,BTC/USDT,4h,1583568000000,9093.17,9125.0,9079.0,9097.96,12292.254,0.3500429443197506,-0.15583124476942212,0.05267689925514407,8989.3335,0.0016990588233722903,1.2699881360032113,8816.4624,0.0005807285684207297,1.510726624923673,9143.136900000001,-0.0011499767404600236,-0.7679120995405916,9515.239150000001,-0.000156618928435992,-1.0456836089710406,9.11527886125114,9.416724586883285,-0.4233724501697925,-1.1482421395823135,-2.794737256362491,-10.361676847045205
72,BTC/USDT,4h,1583582400000,9097.95,9144.97,9080.0,9121.03,15379.052,0.5168197231244287,-0.1972971933237755,0.25368352211212475,9004.426,0.0016789342613663383,1.2482519870029145,8824.162,0.0008733208004154669,1.7852616742107892,9138.4107,-0.0005169123082910954,-0.018703711819909916,9513.979350000001,-0.0001323981436661681,-0.9749853794999824,9.115804392401504,9.640761602668357,-0.40158275107886104,-0.7042791700255382,-3.6289509217308096,-11.220788780029903
73,BTC/USDT,4h,1583596800000,9121.01,9204.0,8850.0,8896.9,61089.453,0.9098773052545583,-2.9712718218706025,-2.4570743810170215,9013.076,0.0009606386903506792,0.9123175919835439,8830.2292,0.0006875667060508572,1.617804112796746,9131.6386,-0.0007410588364124004,-0.27022028566864975,9511.68025,-0.00024165492854488768,-1.242157399370469,9.11833582255057,11.020094511601433,-0.3431658357922787,1.9725542066108661,-1.3782571655380342,-8.25807134162594
74,BTC/USDT,4h,1583611200000,8897.31,8932.31,8865.0,8897.18,12157.58,0.3933773241575178,-0.3631434669579825,-0.0014611157754362836,9022.539499999999,0.0010499745037100272,0.9399328097057313,8833.7728,0.00040130328666898585,1.3484150814244016,9124.5366,-0.0007777355533978847,-0.30253256788751404,9509.75035,-0.0002028979054462532,-1.1308972236845578,9.093504262843332,9.405708122556517,-0.7879573933333873,-1.1626549657007623,-4.072014920894327,-10.381925388352684
75,BTC/USDT,4h,1583625600000,8895.62,8897.71,8707.28,8756.73,27011.488,0.02349470863187708,-2.117221733842045,-1.561330182719145,9023.0685,5.8630943095439036e-05,0.4796990046785697,8837.1836,0.0003861090925951771,1.3299930169053567,9116.3743,-0.0008945440582702746,-0.43107630804652575,9506.87845,-0.0003019953094772765,-1.3729107858953438,9.093314299750679,10.20401753597637,-0.7785455699294587,0.41227629758338113,-3.773385271197334,-8.02960908229972
76,BTC/USDT,4h,1583640000000,8756.0,8763.64,8710.0,8749.93,11987.923,0.08725445408861443,-0.5253540429419834,-0.06932389218821111,9022.718499999999,-3.8789465025113046e-05,0.42824444303172593,8838.1908,0.00011397296306037141,1.0770076385673442,9108.1014,-0.0009074769999296572,-0.4356748752782112,9504.1249,-0.00028963765703760025,-1.3265921363547393,9.077494458642754,9.39165500532617,-1.0577842587658348,-1.206967399695971,-6.197706465835075,-8.884159510513582
77,BTC/USDT,4h,1583654400000,8749.93,8760.0,8672.0,8749.99,15389.899,0.11508663497878935,-0.8906356965141415,0.0006857197714760233,9016.291999999998,-0.0007122576194747987,0.11792794868197064,8838.635600000001,5.032704204577243e-05,1.02400704545631,9100.030700000001,-0.0008861012460839035,-0.39820287567758567,9501.404849999999,-0.0002861967859872916,-1.3058286202133966,9.07680097931966,9.641466664108336,-1.054581984549935,-0.7060652237898639,-7.056323580620891,-9.18875488231313
78,BTC/USDT,4h,1583668800000,8749.37,8756.36,8299.06,8400.0,68685.894,0.07989146647129353,-5.146770567480874,-3.9930875023001744,8991.192,-0.0027838495026556442,-0.8225417025886979,8831.5074,-0.0008064819416246927,0.22863984055989534,9088.0108,-0.0013208636757676695,-0.9156790499383526,9496.98485,-0.000465194365441457,-1.7641161567434152,9.076736976759536,11.137299129616945,-1.0405481251657849,2.2072586077298872,-4.883348383927139,-5.823562247653662
79,BTC/USDT,4h,1583683200000,8399.99,8401.49,8115.94,8287.88,70906.433,0.017857164115664403,-3.381551644704339,-1.3346444460052953,8950.261499999999,-0.004552288506351587,-1.6055010312043339,8823.0938,-0.0009526799468004832,0.1013159095404784,9073.7914,-0.0015646328237197693,-1.1963809635196156,9492.45545,-0.0004769303175208295,-1.7653147255867803,9.035985794354506,11.169116441831553,-1.7745417726158175,2.2071012030561814,-4.867986352083394,-4.935450314190571
80,BTC/USDT,4h,1583697600000,8286.74,8305.79,7997.7,8038.46,43425.391,0.22988533488441654,-3.4879820049862786,-2.9961118606351755,8897.497500000001,-0.005895246747818161,-2.1612986515636656,8810.7076,-0.0014038386399112257,-0.3181258278169685,9057.4097,-0.001805386445185353,-1.4666972078691167,9486.605,-0.0006163263057504809,-2.0922315786911363,9.022411925914957,10.678799595098706,-1.9856655438534476,1.249429067129854,-2.532716387502886,-2.3045914517042134
81,BTC/USDT,4h,1583712000000,8038.99,8182.31,7984.0,8069.87,41665.942,1.7828110247680495,-0.6840411544236202,0.38412785685764117,8842.9245,-0.006133522375252332,-2.2103485723279763,8798.505,-0.0013849738924488486,-0.29157634153696066,9041.1065,-0.0017999848234755422,-1.435268708031398,9481.019349999999,-0.0005887933565275061,-1.975302287971018,8.992058732391374,10.637439335465086,-2.473882700249602,1.1740638493966107,-2.834832663788867,-2.5481018799380366
82,BTC/USDT,4h,1583726400000,8070.0,8070.86,7672.85,7901.86,87745.298,0.010656753407678465,-4.921313506815361,-2.0835192069392883,8784.876999999999,-0.0065642876403615436,-2.33013505133091,8785.9026,-0.0014323342431469266,-0.3267786497354935,9022.8651,-0.0020176070263080437,-1.671465035550819,9474.536900000001,-0.0006837292236934189,-2.171499066381131,8.995908761263994,11.382193555846852,-2.3349914883461107,2.514633315322467,-0.22105372550082758,0.12609552542591257
83,BTC/USDT,4h,1583740800000,7902.52,7996.28,7762.06,7813.34,36312.806,1.186456978280348,-1.7774077129826926,-1.1285007820290294,8723.426,-0.006995089401934607,-2.4400444868794073,8769.6142,-0.0018539244903533758,-0.7214949116696102,9004.1227,-0.0020772115943528124,-1.7125034274651048,9467.3936,-0.0007539471401500908,-2.289126959689881,8.97493697493124,10.499925740409019,-2.6244293179257787,0.8581908150348143,0.9120493293641033,-0.26136001274634557
84,BTC/USDT,4h,1583755200000,7813.34,7929.0,7635.21,7771.29,89590.719,1.4802888393439906,-2.279818873874684,-0.5381821346568838,8656.6165,-0.007658630909461395,-2.626767320895994,8754.0828,-0.0017710471231447977,-0.6307627277385035,8985.0217,-0.0021213615847327505,-1.7330348986606783,9459.86505,-0.0007952083031594892,-2.325453496331469,8.963587808264796,11.40300701100869,-2.7243001316131936,2.4591674935493013,1.6442170912778473,-1.3303747671953297
85,BTC/USDT,4h,1583769600000,7771.9,7891.71,7695.42,7847.42,52545.181,1.5415792791981353,-0.9840579523668569,0.9717057604961443,8592.055,-0.0074580524619520805,-2.4757836192166853,8737.9314,-0.0018450133919227785,-0.6935914755756569,8966.7903,-0.002029088032141191,-1.592777008449147,9451.987149999999,-0.0008327708649502608,-2.3484918413501195,8.958269943713576,10.869428668960241,-2.7150774856007334,1.4782319193439675,2.0728718391373433,-10.934383583493444
86,BTC/USDT,4h,1583784000000,7847.45,7943.91,7800.0,7932.15,26539.161,1.2291890996438237,-0.604655015323452,1.0793315025900085,8537.813,-0.006313041524990237,-1.980897275720921,8725.2606,-0.0014500914941950604,-0.30858629247439856,8950.1298,-0.001858022708527085,-1.3647224239406832,9444.14655,-0.0008295186901517981,-2.2757886891625088,8.967943917239934,10.186376694726372,-2.472168614233841,0.25639255239576403,-1.0723455745442625,-12.063146368226189
87,BTC/USDT,4h,1583798400000,7932.45,7975.0,7842.72,7912.36,23599.519,0.5364042634999233,-1.1311763704782152,-0.25326349362428946,8478.731,-0.006920039124773569,-2.168506616915019,8712.5372,-0.0014582257864022008,-0.31219395774608033,8932.8447,-0.001931268080603843,-1.4280374463938994,9435.301749999999,-0.0009365377753483006,-2.456236164057819,8.978717220254378,10.068981609450066,-2.232829943233655,0.045196589867933956,0.7002666902535404,-13.095693630176575
88,BTC/USDT,4h,1583812800000,7912.35,7956.68,7869.75,7904.37,21118.465,0.5602633857197947,-0.5383988322053557,-0.10085499251171193,8416.975499999999,-0.007283578167534888,-2.2505468152052748,8699.8678,-0.0014541573492508064,-0.30318670959330807,8915.5112,-0.0019404233009893135,-1.4152862002340956,9426.6736,-0.0009144540607828322,-2.334250949907072,8.976180108926767,9.957903055254642,-2.212316433872157,-0.1613283354469034,0.27319992645357805,-23.420314074565646
89,BTC/USDT,4h,1583827200000,7903.67,8115.0,7878.6,8068.62,46113.632,2.6738211489093056,-0.31719441727703357,2.087005150771737,8365.479000000001,-0.006118171545111073,-1.7836377836112407,8689.0628,-0.0012419728952662856,-0.09444528895195861,8899.443000000001,-0.001802274669342574,-1.231688324593293,9418.796349999999,-0.000835634109576211,-2.0967683166023123,8.97508248754396,10.73886389026179,-2.1717631915522766,1.2449712649925786,-1.916874406764231,-23.029389681063044
90,BTC/USDT,4h,1583841600000,8068.62,8156.31,7744.71,7774.16,76874.729,1.0868029477159702,-4.014441131197155,-3.6494468694770577,8299.574999999999,-0.007878090423752426,-2.372127696483339,8671.9976,-0.00196398626558425,-0.7812361998779379,8880.5926,-0.0021181550350961587,-1.58264260930408,9409.46215,-0.0009910183481139923,-2.3817307908318486,8.995737742923719,11.249932479899353,-1.8114713522971106,2.118374563570157,1.5684872167119777,-18.41997439012019
91,BTC/USDT,4h,1583856000000,7773.39,7988.0,7733.0,7984.0,44919.708,2.760828930492365,-0.5195931247499508,2.7093713296258093,8243.876999999999,-0.006710946042417842,-1.910388569853688,8656.4636,-0.001791282783565551,-0.6065368640550213,8862.4946,-0.0020379270635610958,-1.4629674934591685,9400.84015,-0.0009163116725008358,-2.1573302413847246,8.958461641649679,10.712631908386015,-2.3212454627812904,1.1409633634533396,-1.6209491065746096,-22.009949812272474
92,BTC/USDT,4h,1583870400000,7984.68,8041.41,7872.3,7897.66,44442.649,0.710485579885467,-1.4074452576684382,-1.0898370379276323,8182.708499999999,-0.00741987052936377,-2.112020934732901,8637.8462,-0.002150693500287959,-0.9381232548722351,8842.575499999999,-0.00224757259654651,-1.683586831387669,9391.327800000001,-0.0010118616898298072,-2.306286838098126,8.985279984705194,10.701954850437899,-1.8724070616745108,1.1142121882695488,-0.9737046499144795,-23.67755972400863
93,BTC/USDT,4h,1583884800000,7898.21,7967.99,7870.0,7926.12,18245.512,0.8834913227174335,-0.3571695358821847,0.3533712068937156,8134.169500000001,-0.005931898954972925,-1.5580075232527695,8618.6558,-0.0022216649330940585,-0.9921836232120439,8823.4151,-0.0021668347643736263,-1.5681882664421276,9382.1821,-0.0009738452532772612,-2.17123603464777,8.974391430502989,9.811674410959675,-1.991327485968165,-0.45787985777916573,-1.1872839867481577,-23.581567074937347
94,BTC/USDT,4h,1583899200000,7926.33,7948.22,7817.25,7865.69,21310.655,0.2761681635763402,-1.3761728315626498,-0.7650451091488764,8082.594999999999,-0.006340475201555784,-1.6671113807813736,8597.5756,-0.0024458802496788445,-1.193962891424622,8803.3325,-0.0022760574870833716,-1.6775134668525442,9372.61995,-0.0010191818809399678,-2.21862325106774,8.977945408008567,9.966962461363611,-1.9025783104911869,-0.1731157377165024,0.31864620324251614,-22.539742020667102
95,BTC/USDT,4h,1583913600000,7865.7,7930.0,7758.18,7830.0,38311.575,0.817473333587615,-1.366947633395621,-0.45386933140089125,8036.258499999999,-0.005732874157371559,-1.4310996349183038,8576.764000000001,-0.0024206358825153984,-1.1550773429892838,8782.8124,-0.0023309468317821436,-1.7199375832210493,9362.82925,-0.0010446065296821905,-2.2221560667903066,8.970266813439126,10.553507348830827,-1.9812623194967456,0.8616353675018743,-1.1881937867668309,-23.272907892942104
96,BTC/USDT,4h,1583928000000,7830.0,7902.37,7740.0,7785.52,35026.557,0.9242656449552911,-1.1494252873563204,-0.5680715197956543,7988.0380000000005,-0.006000366961814163,-1.495716177921654,8557.292,-0.002270320134726944,-0.9934162047441402,8761.2364,-0.0024566162884227527,-1.8419079779104943,9352.7337,-0.001078258476197247,-2.2394002977039023,8.965717788984849,10.463861824178617,-2.012030339974252,0.6916463339502965,-2.879320747917496,-24.457345077974583
97,BTC/USDT,4h,1583942400000,7786.96,7850.01,7593.29,7834.38,70261.586,0.8096869638472448,-2.4871066500919525,0.6089667854977998,7942.2575000000015,-0.005731131975085568,-1.37932078814307,8536.715199999999,-0.00240459248089242,-1.1159333544038086,8741.9879,-0.002197007262582207,-1.513243841876165,9342.81,-0.0010610480655512955,-2.1556785705542243,8.960205818797387,11.15998049886422,-2.0525600404395274,1.8878232792385246,-15.385981568369218,-26.89412588705966
